樣區編號,樣點代號,縣市,樣區名稱,樣區樣點編號,X.67,Y.67,X.97,Y.97,X_經度(度分秒),Y_緯度(度分秒),X_經度,Y_緯度,備註,環境特徵描述
A04-50,4,新北市,青潭溪,A04-50-04,305905,2760525,305905,2760515,"121°33'13.03""","24°57'05.27""",121.55362,24.95146,,
A04-50,5,新北市,青潭溪,A04-50-05,306116,2760684,306115,2760674,"121°33'20.56""","24°57'10.40""",121.55571,24.95289,,
A04-50,6,新北市,青潭溪,A04-50-06,306457,2760829,306457,2760820,"121°33'32.76""","24°57'15.10""",121.55910,24.95419,,
A04-50,7,新北市,青潭溪,A04-50-07,306768,2760754,306767,2760745,"121°33'43.81""","24°57'12.60""",121.56217,24.95350,,
A04-50,8,新北市,青潭溪,A04-50-08,306981,2760701,306981,2760691,"121°33'51.41""","24°57'10.83""",121.56428,24.95301,,
A04-51,1,新北市,皇帝殿,A04-51-01,318539,2764838,318539,2764828,"121°40'44.19""","24°59'23.57""",121.67894,24.98988,,
A04-51,2,新北市,皇帝殿,A04-51-02,318011,2765070,318011,2765060,"121°40'25.40""","24°59'31.21""",121.67372,24.99200,,
A04-51,3,新北市,皇帝殿,A04-51-03,318339,2765140,318338,2765131,"121°40'37.08""","24°59'33.44""",121.67697,24.99262,,
A04-51,4,新北市,皇帝殿,A04-51-04,318579,2765221,318578,2765212,"121°40'45.67""","24°59'36.03""",121.67935,24.99334,,
A04-51,5,新北市,皇帝殿,A04-51-05,318778,2765299,318778,2765289,"121°40'52.78""","24°59'38.51""",121.68133,24.99403,,
A04-51,6,新北市,皇帝殿,A04-51-06,319101,2765265,319101,2765255,"121°41'04.30""","24°59'37.37""",121.68453,24.99371,,
A04-51,7,新北市,皇帝殿,A04-51-07,319418,2765424,319418,2765414,"121°41'15.64""","24°59'42.45""",121.68768,24.99513,,
A04-51,8,新北市,皇帝殿,A04-51-08,318818,2764973,318818,2764964,"121°40'54.16""","24°59'27.93""",121.68171,24.99109,,
A04-52,1,台北市,中央研究院,A04-52-01,311860,2771121,311860,2771111,"121°36'47.01""","25°02'48.79""",121.61306,25.04689,,
A04-52,2,台北市,中央研究院,A04-52-02,311804,2770914,311804,2770904,"121°36'44.99""","25°02'42.07""",121.61250,25.04502,,
A04-52,3,台北市,中央研究院,A04-52-03,311815,2770647,311815,2770637,"121°36'45.37""","25°02'33.41""",121.61260,25.04261,,
A04-52,4,台北市,中央研究院,A04-52-04,311615,2770436,311614,2770427,"121°36'38.17""","25°02'26.59""",121.61060,25.04072,,
A04-52,5,台北市,中央研究院,A04-52-05,311996,2770388,311996,2770379,"121°36'51.76""","25°02'24.97""",121.61438,25.04027,,
A04-52,6,台北市,中央研究院,A04-52-06,312139,2770079,312139,2770069,"121°36'56.79""","25°02'14.90""",121.61578,25.03747,,
A04-53,1,台北市,古亭河濱公園,A04-53-01,302951,2768107,302951,2768098,"121°31'28.77""","25°01'12.06""",121.52466,25.02002,,
A04-53,2,台北市,古亭河濱公園,A04-53-02,302727,2768091,302727,2768081,"121°31'20.78""","25°01'11.58""",121.52244,25.01988,,
A04-53,3,台北市,古亭河濱公園,A04-53-03,302492,2768151,302492,2768141,"121°31'12.40""","25°01'13.55""",121.52011,25.02043,,
A04-53,4,台北市,古亭河濱公園,A04-53-04,302829,2767893,302829,2767883,"121°31'24.38""","25°01'05.14""",121.52344,25.01809,,
A04-53,5,台北市,古亭河濱公園,A04-53-05,302921,2767589,302921,2767579,"121°31'27.64""","25°00'55.21""",121.52434,25.01534,,
A04-53,6,台北市,古亭河濱公園,A04-53-06,303127,2767289,303127,2767280,"121°31'34.92""","25°00'45.46""",121.52637,25.01263,,
A04-53,7,台北市,古亭河濱公園,A04-53-07,303411,2767057,303410,2767047,"121°31'45.00""","25°00'37.88""",121.52917,25.01052,,
A04-53,8,台北市,古亭河濱公園,A04-53-08,303695,2766954,303694,2766944,"121°31'55.14""","25°00'34.50""",121.53198,25.00958,,
A04-54,1,台北市,福和河濱公園,A04-54-01,303837,2766670,303837,2766660,"121°32'00.16""","25°00'25.25""",121.53338,25.00701,,
A04-54,2,台北市,福和河濱公園,A04-54-02,303986,2766384,303985,2766375,"121°32'05.41""","25°00'15.94""",121.53484,25.00443,,
A04-54,3,台北市,福和河濱公園,A04-54-03,304026,2766077,304026,2766067,"121°32'06.83""","25°00'05.94""",121.53523,25.00165,,
A04-54,4,台北市,福和河濱公園,A04-54-04,304016,2765736,304016,2765727,"121°32'06.43""","24°59'54.88""",121.53512,24.99858,,
A04-54,5,台北市,福和河濱公園,A04-54-05,304041,2765491,304040,2765481,"121°32'07.25""","24°59'46.91""",121.53535,24.99636,,
A04-54,6,台北市,福和河濱公園,A04-54-06,304178,2765306,304177,2765297,"121°32'12.11""","24°59'40.87""",121.53670,24.99469,,
A04-55,1,新北市,灣潭頂埔,A04-55-01,304302,2759329,304302,2759319,"121°32'15.72""","24°56'26.60""",121.53770,24.94072,,
A04-55,2,新北市,灣潭頂埔,A04-55-02,304414,2759156,304414,2759147,"121°32'19.67""","24°56'20.96""",121.53880,24.93916,,
A04-55,3,新北市,灣潭頂埔,A04-55-03,304615,2759124,304615,2759114,"121°32'26.86""","24°56'19.88""",121.54079,24.93886,,
A04-55,4,新北市,灣潭頂埔,A04-55-04,304721,2759305,304721,2759295,"121°32'30.66""","24°56'25.77""",121.54185,24.94049,,
A04-55,5,新北市,灣潭頂埔,A04-55-05,304779,2759498,304779,2759488,"121°32'32.75""","24°56'32.03""",121.54243,24.94223,,
A04-55,6,新北市,灣潭頂埔,A04-55-06,304578,2759518,304578,2759508,"121°32'25.57""","24°56'32.73""",121.54044,24.94242,,
A04-56,1,台北市,新貓空,A04-56-01,308943,2763242,308943,2763233,"121°35'01.75""","24°58'33.18""",121.58382,24.97588,,
A04-56,2,台北市,新貓空,A04-56-02,308683,2762959,308683,2762949,"121°34'52.42""","24°58'23.98""",121.58123,24.97333,,
A04-56,3,台北市,新貓空,A04-56-03,308885,2762441,308885,2762432,"121°34'59.56""","24°58'07.13""",121.58321,24.96865,,
A04-56,4,台北市,新貓空,A04-56-04,309303,2762709,309303,2762699,"121°35'14.48""","24°58'15.77""",121.58736,24.97105,,
A04-56,5,台北市,新貓空,A04-56-05,309319,2762172,309319,2762162,"121°35'14.99""","24°57'58.31""",121.58750,24.96620,,
A04-56,6,台北市,新貓空,A04-56-06,309478,2762003,309477,2761993,"121°35'20.60""","24°57'52.80""",121.58906,24.96467,,
A04-57,1,台北市,新北投,A04-57-01,300810,2781396,300810,2781386,"121°30'14.20""","25°08'24.22""",121.50394,25.14006,,
A04-57,2,台北市,新北投,A04-57-02,300668,2781232,300668,2781223,"121°30'09.07""","25°08'18.93""",121.50252,25.13859,,
A04-57,3,台北市,新北投,A04-57-03,300617,2780994,300617,2780984,"121°30'07.25""","25°08'11.19""",121.50201,25.13644,,
A04-57,4,台北市,新北投,A04-57-04,300902,2781017,300901,2781007,"121°30'17.39""","25°08'11.91""",121.50483,25.13664,,
A04-57,5,台北市,新北投,A04-57-05,301179,2781017,301179,2781007,"121°30'27.28""","25°08'11.86""",121.50758,25.13663,,
A04-57,6,台北市,新北投,A04-57-06,301380,2781058,301380,2781048,"121°30'34.50""","25°08'13.17""",121.50958,25.13699,,
A04-58,1,新北市,坪林上德,A04-58-01,320486,2760284,320485,2760274,"121°41'52.77""","24°56'55.26""",121.69799,24.94868,,
A04-58,2,新北市,坪林上德,A04-58-02,320564,2760489,320564,2760480,"121°41'55.59""","24°57'01.92""",121.69878,24.95053,,
A04-58,3,新北市,坪林上德,A04-58-03,320217,2760612,320217,2760602,"121°41'43.25""","24°57'05.93""",121.69535,24.95165,,
A04-58,4,新北市,坪林上德,A04-58-04,319698,2760846,319698,2760836,"121°41'24.79""","24°57'13.63""",121.69022,24.95379,,
A04-58,5,新北市,坪林上德,A04-58-05,320383,2760827,320383,2760818,"121°41'49.19""","24°57'12.91""",121.69700,24.95359,,
A04-58,6,新北市,坪林上德,A04-58-06,320673,2760659,320672,2760650,"121°41'59.50""","24°57'07.43""",121.69986,24.95206,,
A04-58,7,新北市,坪林上德,A04-58-07,320897,2760610,320897,2760600,"121°42'07.50""","24°57'05.77""",121.70208,24.95160,,
A04-58,8,新北市,坪林上德,A04-58-08,320416,2761131,320415,2761121,"121°41'50.43""","24°57'22.78""",121.69734,24.95633,,
A04-58,9,新北市,坪林上德,A04-58-09,320599,2761274,320599,2761264,"121°41'56.96""","24°57'27.40""",121.69916,24.95761,,
A04-58,10,新北市,坪林上德,A04-58-10,320732,2761475,320732,2761465,"121°42'01.77""","24°57'33.93""",121.70049,24.95942,,
A04-59,1,新北市,坪林大粗坑,A04-59-01,323148,2760130,323147,2760120,"121°43'27.62""","24°56'49.78""",121.72434,24.94716,,
A04-59,2,新北市,坪林大粗坑,A04-59-02,323131,2760405,323131,2760396,"121°43'27.07""","24°56'58.73""",121.72419,24.94965,,
A04-59,3,新北市,坪林大粗坑,A04-59-03,323190,2760628,323190,2760619,"121°43'29.24""","24°57'05.96""",121.72479,24.95166,,
A04-59,4,新北市,坪林大粗坑,A04-59-04,323028,2760762,323028,2760753,"121°43'23.50""","24°57'10.38""",121.72319,24.95288,,
A04-59,5,新北市,坪林大粗坑,A04-59-05,322871,2760990,322871,2760980,"121°43'17.95""","24°57'17.77""",121.72165,24.95494,,
A04-59,6,新北市,坪林大粗坑,A04-59-06,322686,2761159,322685,2761150,"121°43'11.34""","24°57'23.33""",121.71982,24.95648,,
A04-59,7,新北市,坪林大粗坑,A04-59-07,323008,2761250,323008,2761240,"121°43'22.88""","24°57'26.20""",121.72302,24.95728,,
A04-59,8,新北市,坪林大粗坑,A04-59-08,323058,2761495,323057,2761485,"121°43'24.66""","24°57'34.16""",121.72352,24.95949,,
A04-59,9,新北市,坪林大粗坑,A04-59-09,322871,2761413,322871,2761403,"121°43'18.00""","24°57'31.53""",121.72167,24.95876,,
A04-59,10,新北市,坪林大粗坑,A04-59-10,322795,2761654,322795,2761644,"121°43'15.35""","24°57'39.37""",121.72093,24.96094,,
A04-60,1,新北市,廣興,A04-60-01,304696,2756777,304696,2756767,"121°32'29.40""","24°55'03.61""",121.54150,24.91767,,
A04-60,2,新北市,廣興,A04-60-02,304851,2756572,304851,2756562,"121°32'34.91""","24°54'56.92""",121.54303,24.91581,,
A04-60,3,新北市,廣興,A04-60-03,304613,2756500,304613,2756490,"121°32'26.41""","24°54'54.61""",121.54067,24.91517,,
A04-60,4,新北市,廣興,A04-60-04,304414,2756434,304413,2756424,"121°32'19.28""","24°54'52.49""",121.53869,24.91458,,
A04-60,5,新北市,廣興,A04-60-05,304356,2756231,304356,2756221,"121°32'17.20""","24°54'45.90""",121.53811,24.91275,,
A04-60,6,新北市,廣興,A04-60-06,304086,2756174,304086,2756165,"121°32'07.58""","24°54'44.10""",121.53544,24.91225,,
A04-60,7,新北市,廣興,A04-60-07,303847,2756364,303847,2756354,"121°31'59.09""","24°54'50.29""",121.53308,24.91397,,
A04-60,8,新北市,廣興,A04-60-08,304263,2755753,304263,2755743,"121°32'13.81""","24°54'30.38""",121.53717,24.90844,,
A04-60,9,新北市,廣興,A04-60-09,304247,2755365,304247,2755356,"121°32'13.20""","24°54'17.78""",121.53700,24.90494,,
A04-60,10,新北市,廣興,A04-60-10,304027,2755128,304027,2755119,"121°32'05.32""","24°54'10.12""",121.53481,24.90281,,
A05-01,1,新北市,土城天上山,A05-01-01,295857,2759757,295857,2759748,"121°27'14.74""","24°56'41.53""",121.45409,24.94487,,
A05-01,2,新北市,土城天上山,A05-01-02,296031,2759882,296031,2759873,"121°27'20.96""","24°56'45.55""",121.45582,24.94599,,
A05-01,3,新北市,土城天上山,A05-01-03,296222,2759975,296221,2759965,"121°27'27.77""","24°56'48.55""",121.45771,24.94682,,
A05-01,4,新北市,土城天上山,A05-01-04,296408,2760076,296408,2760067,"121°27'34.42""","24°56'51.84""",121.45956,24.94773,,
A05-01,5,新北市,土城天上山,A05-01-05,296661,2760038,296661,2760029,"121°27'43.40""","24°56'50.55""",121.46206,24.94738,,
A05-01,6,新北市,土城天上山,A05-01-06,296807,2760203,296806,2760193,"121°27'48.62""","24°56'55.89""",121.46351,24.94886,,
A05-02,1,新北市,福巴越嶺古道(檜山),A05-02-01,301240,2740581,301240,2740572,"121°30'24.09""","24°46'17.64""",121.50669,24.77157,,
A05-02,2,新北市,福巴越嶺古道(檜山),A05-02-02,301214,2740372,301213,2740362,"121°30'23.13""","24°46'10.85""",121.50642,24.76968,,
A05-02,3,新北市,福巴越嶺古道(檜山),A05-02-03,301178,2740130,301178,2740121,"121°30'21.82""","24°46'02.99""",121.50606,24.76750,,
A05-02,4,新北市,福巴越嶺古道(檜山),A05-02-04,301227,2739910,301227,2739900,"121°30'23.54""","24°45'55.83""",121.50654,24.76551,,
A05-02,5,新北市,福巴越嶺古道(檜山),A05-02-05,301269,2739702,301268,2739692,"121°30'25.00""","24°45'49.06""",121.50694,24.76363,,
A05-02,6,新北市,福巴越嶺古道(檜山),A05-02-06,301064,2739630,301063,2739621,"121°30'17.66""","24°45'46.75""",121.50491,24.76299,,
A05-04,2,新北市,大台北華城(康橋中小學),A05-04-02,300864,2757333,300863,2757323,"121°30'12.89""","24°55'22.17""",121.50358,24.92282,,
A05-04,4,新北市,大台北華城(康橋中小學),A05-04-04,300696,2756776,300696,2756767,"121°30'06.84""","24°55'04.08""",121.50190,24.91780,,
A05-04,5,新北市,大台北華城(康橋中小學),A05-04-05,300922,2756570,300922,2756560,"121°30'14.88""","24°54'57.36""",121.50413,24.91593,,
A05-04,6,新北市,大台北華城(康橋中小學),A05-04-06,300720,2756314,300720,2756305,"121°30'07.63""","24°54'49.07""",121.50212,24.91363,,
A05-04,7,新北市,大台北華城(康橋中小學),A05-04-07,300354,2756229,300353,2756219,"121°29'54.58""","24°54'46.34""",121.49849,24.91287,,
A05-04,8,新北市,大台北華城(康橋中小學),A05-04-08,300458,2756934,300458,2756924,"121°29'58.38""","24°55'09.21""",121.49955,24.91923,,
A05-05,1,新北市,桶后造林中心(桶后吊橋),A05-05-01,315576,2747854,315576,2747844,"121°38'55.64""","24°50'12.04""",121.64879,24.83668,,
A05-05,2,新北市,桶后造林中心(桶后吊橋),A05-05-02,315339,2747736,315339,2747727,"121°38'47.18""","24°50'08.28""",121.64644,24.83563,,
A05-05,3,新北市,桶后造林中心(桶后吊橋),A05-05-03,315116,2747717,315116,2747708,"121°38'39.24""","24°50'07.68""",121.64423,24.83547,,
A05-05,4,新北市,桶后造林中心(桶后吊橋),A05-05-04,315076,2747948,315075,2747938,"121°38'37.81""","24°50'15.18""",121.64384,24.83755,,
A05-05,5,新北市,桶后造林中心(桶后吊橋),A05-05-05,314841,2747992,314841,2747982,"121°38'29.49""","24°50'16.67""",121.64152,24.83796,,
A05-05,6,新北市,桶后造林中心(桶后吊橋),A05-05-06,314693,2748226,314693,2748217,"121°38'24.25""","24°50'24.30""",121.64007,24.84008,,
A05-05,7,新北市,桶后造林中心(桶后吊橋),A05-05-07,314472,2748206,314472,2748197,"121°38'16.38""","24°50'23.69""",121.63788,24.83991,,
A05-05,8,新北市,桶后造林中心(桶后吊橋),A05-05-08,314415,2748403,314415,2748394,"121°38'14.38""","24°50'30.07""",121.63733,24.84169,,
A05-06,1,新北市,屯館(南勢溪),A05-06-01,301104,2743946,301104,2743936,"121°30'19.69""","24°48'07.02""",121.50547,24.80195,,
A05-06,2,新北市,屯館(南勢溪),A05-06-02,301339,2743890,301339,2743880,"121°30'28.05""","24°48'05.20""",121.50779,24.80144,,
A05-06,3,新北市,屯館(南勢溪),A05-06-03,301591,2743897,301591,2743888,"121°30'37.02""","24°48'05.40""",121.51028,24.80150,,
A05-06,4,新北市,屯館(南勢溪),A05-06-04,301678,2744123,301678,2744113,"121°30'40.15""","24°48'12.70""",121.51115,24.80353,,
A05-06,5,新北市,屯館(南勢溪),A05-06-05,301630,2744368,301630,2744359,"121°30'38.47""","24°48'20.70""",121.51069,24.80575,,
A05-06,6,新北市,屯館(南勢溪),A05-06-06,301715,2744565,301714,2744555,"121°30'41.49""","24°48'27.06""",121.51153,24.80752,,
A05-06,7,新北市,屯館(南勢溪),A05-06-07,301836,2744768,301836,2744758,"121°30'45.86""","24°48'33.65""",121.51274,24.80935,,
A05-06,8,新北市,屯館(南勢溪),A05-06-08,301872,2744965,301872,2744956,"121°30'47.17""","24°48'40.08""",121.51310,24.81113,,
A05-08,1,新北市,駱駝潭,A05-08-01,293403,2757419,293403,2757409,"121°25'47.00""","24°55'25.77""",121.42972,24.92383,,
A05-08,2,新北市,駱駝潭,A05-08-02,293044,2757392,293043,2757383,"121°25'34.16""","24°55'24.96""",121.42616,24.92360,,
A05-08,3,新北市,駱駝潭,A05-08-03,292977,2757173,292976,2757163,"121°25'31.78""","24°55'17.84""",121.42549,24.92162,,
A05-08,4,新北市,駱駝潭,A05-08-04,292853,2756879,292853,2756869,"121°25'27.33""","24°55'08.31""",121.42426,24.91897,,
A05-08,5,新北市,駱駝潭,A05-08-05,292695,2756743,292695,2756734,"121°25'21.67""","24°55'03.90""",121.42269,24.91775,,
A05-08,6,新北市,駱駝潭,A05-08-06,292652,2756549,292652,2756540,"121°25'20.15""","24°54'57.60""",121.42226,24.91600,,
A05-08,7,新北市,駱駝潭,A05-08-07,292517,2756316,292516,2756307,"121°25'15.26""","24°54'50.05""",121.42091,24.91390,,
A05-08,8,新北市,駱駝潭,A05-08-08,292373,2756107,292373,2756097,"121°25'10.11""","24°54'43.23""",121.41948,24.91201,,
A05-08,9,新北市,駱駝潭,A05-08-09,292628,2755828,292628,2755819,"121°25'19.21""","24°54'34.17""",121.42200,24.90949,,
A05-08,10,新北市,駱駝潭,A05-08-10,292581,2755620,292581,2755610,"121°25'17.50""","24°54'27.39""",121.42153,24.90761,,
A05-09,1,新北市,烏來孝義,A05-09-01,307920,2749243,307920,2749233,"121°34'23.17""","24°50'58.30""",121.57310,24.84953,,
A05-09,2,新北市,烏來孝義,A05-09-02,308465,2749228,308464,2749219,"121°34'42.55""","24°50'57.77""",121.57849,24.84938,,
A05-09,3,新北市,烏來孝義,A05-09-03,308656,2749328,308656,2749318,"121°34'49.40""","24°51'00.96""",121.58039,24.85027,,
A05-09,4,新北市,烏來孝義,A05-09-04,309121,2749352,309121,2749342,"121°35'05.97""","24°51'01.68""",121.58499,24.85047,,
A05-09,5,新北市,烏來孝義,A05-09-05,309104,2749150,309103,2749141,"121°35'05.30""","24°50'55.15""",121.58481,24.84865,,
A05-09,6,新北市,烏來孝義,A05-09-06,308965,2748828,308964,2748819,"121°35'00.30""","24°50'44.70""",121.58342,24.84575,,
A05-09,7,新北市,烏來孝義,A05-09-07,309330,2748960,309330,2748950,"121°35'13.35""","24°50'48.91""",121.58704,24.84692,,
A05-09,8,新北市,烏來孝義,A05-09-08,309781,2748656,309781,2748646,"121°35'29.37""","24°50'38.97""",121.59149,24.84416,,
A05-09,9,新北市,烏來孝義,A05-09-09,308220,2749246,308220,2749237,"121°34'33.86""","24°50'58.39""",121.57607,24.84955,,
A05-09,10,新北市,烏來孝義,A05-09-10,308883,2749294,308883,2749285,"121°34'57.48""","24°50'59.86""",121.58263,24.84996,,
A05-10,1,新北市,西坑,A05-10-01,311529,2749028,311529,2749018,"121°36'31.68""","24°50'50.82""",121.60880,24.84745,2015修正,
A05-10,2,新北市,西坑,A05-10-02,311221,2748917,311221,2748907,"121°36'20.70""","24°50'47.25""",121.60575,24.84646,,
A05-10,3,新北市,西坑,A05-10-03,310929,2749037,310928,2749028,"121°36'10.29""","24°50'51.22""",121.60286,24.84756,,
A05-10,4,新北市,西坑,A05-10-04,310761,2748813,310760,2748803,"121°36'04.27""","24°50'43.93""",121.60119,24.84554,,
A05-10,5,新北市,西坑,A05-10-05,310434,2749130,310434,2749121,"121°35'52.70""","24°50'54.31""",121.59797,24.84842,,
A05-10,6,新北市,西坑,A05-10-06,310247,2748895,310247,2748885,"121°35'46.01""","24°50'46.67""",121.59611,24.84630,,
A05-10,7,新北市,西坑,A05-10-07,309929,2748862,309928,2748853,"121°35'34.64""","24°50'45.67""",121.59296,24.84602,,
A05-10,8,新北市,西坑,A05-10-08,309748,2748734,309748,2748725,"121°35'28.21""","24°50'41.54""",121.59117,24.84487,,
A05-10,9,新北市,西坑,A05-10-09,309428,2748949,309428,2748939,"121°35'16.84""","24°50'48.57""",121.58801,24.84682,,
A05-10,10,新北市,西坑,A05-10-10,308957,2748741,308957,2748731,"121°35'00.03""","24°50'41.85""",121.58334,24.84496,,
A05-14,1,新北市,向天湖,A05-14-01,303439,2753501,303439,2753492,"121°31'44.15""","24°53'17.32""",121.52893,24.88814,,
A05-14,2,新北市,向天湖,A05-14-02,303697,2753589,303697,2753579,"121°31'53.37""","24°53'20.10""",121.53149,24.88892,,
A05-14,3,新北市,向天湖,A05-14-03,303846,2753724,303846,2753715,"121°31'58.70""","24°53'24.50""",121.53297,24.89014,,
A05-14,4,新北市,向天湖,A05-14-04,303864,2753915,303864,2753905,"121°31'59.35""","24°53'30.69""",121.53315,24.89186,,
A05-14,5,新北市,向天湖,A05-14-05,303853,2754186,303853,2754177,"121°31'58.99""","24°53'39.53""",121.53305,24.89431,,
